speaker	direction	readout	system	text_index	prompt_mic	seed_arm	clone_sha256	own_candidate	other_candidate	cos_own_event	cos_other_event
p225	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	e288fcad9ba3360b	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	0.73817319317753882	0.68638134754470825
p225	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	e288fcad9ba3360b	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	0.85501009859634147	0.73819824349153151
p225	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	501de392a4306c52	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.62325142596398186	0.61960537462145282
p225	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	501de392a4306c52	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.96534325163382884	0.96383498123645672
p225	primary_mic1_to_mic2	ecapa	xtts	0	mic1	B	be7cde8bb35533ec	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.55132942367456161	0.52454476629478453
p225	primary_mic1_to_mic2	wavlm	xtts	0	mic1	B	be7cde8bb35533ec	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.76542121756984849	0.83014816649734158
p225	primary_mic1_to_mic2	ecapa	cosy	0	mic1	B	0dba4b8c548accf7	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.79293342788692234	0.66998831139393711
p225	primary_mic1_to_mic2	wavlm	cosy	0	mic1	B	0dba4b8c548accf7	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.9603776893782604	0.96513188468146494
p225	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	B	d9cc0cb621fd5cc0	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.67088731805644852	0.56671547612427497
p225	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	B	d9cc0cb621fd5cc0	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.76280030601084814	0.84418987608788387
p225	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	7f5e131dc51be419	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.6441870950989721	0.62505718512852093
p225	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	7f5e131dc51be419	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.95259820412370444	0.97210007479079652
p225	primary_mic1_to_mic2	ecapa	xtts	1	mic1	B	6b4c5b57279a3b8e	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.56362281470804532	0.52632654644114241
p225	primary_mic1_to_mic2	wavlm	xtts	1	mic1	B	6b4c5b57279a3b8e	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.76459345394485756	0.83287428177973943
p225	primary_mic1_to_mic2	ecapa	cosy	1	mic1	B	5e193c2484052ab5	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.78271166821455873	0.6924983050789435
p225	primary_mic1_to_mic2	wavlm	cosy	1	mic1	B	5e193c2484052ab5	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.94734777484793076	0.97015997949059596
p225	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	B	0e5678c61522d62f	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.71914254592870053	0.5966858863862855
p225	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	B	0e5678c61522d62f	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.78844971012604415	0.87388764389370666
p225	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	64d7298efd01b9b2	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.65972231873476161	0.62174239065481307
p225	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	64d7298efd01b9b2	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.94350738352585706	0.98153280439688617
p225	primary_mic1_to_mic2	ecapa	xtts	2	mic1	B	8fe7c87c2a364e52	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.55532054598221081	0.52285471839120934
p225	primary_mic1_to_mic2	wavlm	xtts	2	mic1	B	8fe7c87c2a364e52	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.82279509332820999	0.87948956380282461
p225	primary_mic1_to_mic2	ecapa	cosy	2	mic1	B	87734fd6a3cb63e2	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.79887025075452922	0.71158926526717681
p225	primary_mic1_to_mic2	wavlm	cosy	2	mic1	B	87734fd6a3cb63e2	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.95522657552216184	0.97134222769273626
p225	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	B	faf5b63213f5c328	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.71922803854930306	0.60539966047445692
p225	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	B	faf5b63213f5c328	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.68971827829629229	0.79913539421328517
p225	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	78e2a3125b7198e1	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.64852939059700221	0.63657438490468421
p225	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	78e2a3125b7198e1	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.9624533655407026	0.97436302253555684
p225	primary_mic1_to_mic2	ecapa	xtts	3	mic1	B	d3f7a98e13a2f613	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.53159333012965737	0.4777811995137482
p225	primary_mic1_to_mic2	wavlm	xtts	3	mic1	B	d3f7a98e13a2f613	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.82780167650290004	0.88366804592550685
p225	primary_mic1_to_mic2	ecapa	cosy	3	mic1	B	0cc4601390bf6f72	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.78648677533989297	0.7189704112696369
p225	primary_mic1_to_mic2	wavlm	cosy	3	mic1	B	0cc4601390bf6f72	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.95448591850246889	0.96729476903097089
p225	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	B	fbeb27e91d192cf3	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.74770599958513184	0.62408305348521376
p225	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	B	fbeb27e91d192cf3	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic2.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic2.flac	0.84117149929159418	0.90581911719278574
p225	reverse_mic2_to_mic1	ecapa	f5	0	mic2	A	0c024e275a5f7ffa	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.78355973185668792	0.59369687628929757
p225	reverse_mic2_to_mic1	wavlm	f5	0	mic2	A	0c024e275a5f7ffa	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.97980170689630586	0.96092146973933001
p225	reverse_mic2_to_mic1	ecapa	xtts	0	mic2	A	b9f04a64213326a8	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.33998476655655652	0.33400469474441058
p225	reverse_mic2_to_mic1	wavlm	xtts	0	mic2	A	b9f04a64213326a8	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.91976766489260209	0.84875991807237916
p225	reverse_mic2_to_mic1	ecapa	cosy	0	mic2	A	a4a4da254ad46040	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.72895554994216649	0.57957116029706623
p225	reverse_mic2_to_mic1	wavlm	cosy	0	mic2	A	a4a4da254ad46040	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.97893188116037855	0.93177576870982581
p225	reverse_mic2_to_mic1	ecapa	seedvc	0	mic2	A	ef15e8ab15d49a74	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.60731847474543599	0.46589105429670158
p225	reverse_mic2_to_mic1	wavlm	seedvc	0	mic2	A	ef15e8ab15d49a74	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.85490243753053097	0.7680662981031019
p225	reverse_mic2_to_mic1	ecapa	f5	1	mic2	A	24998252bf812475	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.8143991724839037	0.61835323180760393
p225	reverse_mic2_to_mic1	wavlm	f5	1	mic2	A	24998252bf812475	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.97877319377565486	0.93933565618825932
p225	reverse_mic2_to_mic1	ecapa	xtts	1	mic2	A	2e2ecb0ea943d631	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.37167532795762226	0.3910343437659326
p225	reverse_mic2_to_mic1	wavlm	xtts	1	mic2	A	2e2ecb0ea943d631	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.83298676444912934	0.78120656724898574
p225	reverse_mic2_to_mic1	ecapa	cosy	1	mic2	A	e039e66852d3f9d4	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.81386314078522926	0.63216190498302771
p225	reverse_mic2_to_mic1	wavlm	cosy	1	mic2	A	e039e66852d3f9d4	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.98384948029118013	0.93666151719854263
p225	reverse_mic2_to_mic1	ecapa	seedvc	1	mic2	A	311c5f4212696d64	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.70625074697844858	0.5518514248194254
p225	reverse_mic2_to_mic1	wavlm	seedvc	1	mic2	A	311c5f4212696d64	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.83187553100567624	0.74925988691250667
p225	reverse_mic2_to_mic1	ecapa	f5	2	mic2	A	d315a63852ee91da	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.79729658565197092	0.64555977764502648
p225	reverse_mic2_to_mic1	wavlm	f5	2	mic2	A	d315a63852ee91da	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.99074995099589092	0.96360984243619807
p225	reverse_mic2_to_mic1	ecapa	xtts	2	mic2	A	d1fdc85a93e2440c	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.55348357658514868	0.54569781515526028
p225	reverse_mic2_to_mic1	wavlm	xtts	2	mic2	A	d1fdc85a93e2440c	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.92579813331773386	0.88399554417956527
p225	reverse_mic2_to_mic1	ecapa	cosy	2	mic2	A	28ef6ba91ba61844	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.79296022067444638	0.68123748947721663
p225	reverse_mic2_to_mic1	wavlm	cosy	2	mic2	A	28ef6ba91ba61844	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.98057423388281229	0.92533123224568625
p225	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	A	a8adcb905befde85	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.70552074163589418	0.59446096167443452
p225	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	A	a8adcb905befde85	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.79118344587175082	0.69062686285648245
p225	reverse_mic2_to_mic1	ecapa	f5	3	mic2	A	4bc3d9564229ad38	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.76985727619174815	0.5968585388995189
