condition	speaker	system	text_index	seed_arm	readout	clone_path	cos_own_event	cos_other_event	cos_own_event_matched	cos_other_event_matched	cos_prompt
flat	p294	xtts	3	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p294_t3.wav	0.91641351371113955	0.90270129541351585	0.92479357236372683	0.92765820614681349	0.9110228782562142
flat	p294	cosy	0	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p294_t0.wav	0.54499468748764679	0.4560845787078503	0.72446783999952213	0.64952092180430387	0.77672039500726919
flat	p294	cosy	0	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p294_t0.wav	0.95675549390931114	0.91965515473930048	0.94829366195456277	0.94612642416416859	0.95506120761918023
flat	p294	cosy	1	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p294_t1.wav	0.5787321492971742	0.44760808214554804	0.73076791562967225	0.64216811427662346	0.79448379099415556
flat	p294	cosy	1	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p294_t1.wav	0.96403878828800182	0.92262986786114154	0.95576686559550794	0.95059221027184226	0.96628955989650822
flat	p294	cosy	2	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p294_t2.wav	0.61650356810990092	0.49668451722649443	0.72615335310110307	0.67490922859833002	0.7734198936409854
flat	p294	cosy	2	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p294_t2.wav	0.96420968371293847	0.94319159174323441	0.96807583314378076	0.96763052596344401	0.96739157033343082
flat	p294	cosy	3	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p294_t3.wav	0.57466398854388245	0.41094664556488414	0.6755941966702419	0.58777015487530104	0.75308989488258149
flat	p294	cosy	3	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p294_t3.wav	0.96805731202003131	0.92376207939199095	0.95235239254684345	0.94237846578386641	0.97022778571816248
flat	p294	seedvc	0	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p294_t0.wav	0.49832905729234567	0.39668005627833558	0.68206338663746557	0.59592585655401265	0.74238010869692794
flat	p294	seedvc	0	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p294_t0.wav	0.94327306856435189	0.93803324679685829	0.96129416468066486	0.94671047203626357	0.95517688431110825
flat	p294	seedvc	1	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p294_t1.wav	0.57572653259542106	0.49427984520271206	0.72179162399383334	0.66048873690881826	0.77918027913742216
flat	p294	seedvc	1	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p294_t1.wav	0.97411757045566361	0.94914800916969755	0.97170439929504715	0.96149936604901132	0.9696978966617581
flat	p294	seedvc	2	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p294_t2.wav	0.55131241111669338	0.41055411940766356	0.69558072708977614	0.6224688038565398	0.74566236634522232
flat	p294	seedvc	2	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p294_t2.wav	0.96515542129080623	0.94756079173979957	0.93726444665152098	0.93685860508786745	0.95559250813548458
flat	p294	seedvc	3	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p294_t3.wav	0.46604068040213242	0.40087137143209051	0.65884986012732782	0.61087327187950957	0.72933819292844759
flat	p294	seedvc	3	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p294_t3.wav	0.96657767644194026	0.93919806949476525	0.97183820648477381	0.96505002625180669	0.98072486825383176
flat	p294	f5	0	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p294_t0.wav	0.60393307874838231	0.59441867200501775	0.77402335047050774	0.74708199062934944	0.85248600851535161
flat	p294	f5	0	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p294_t0.wav	0.93624910146975115	0.96379004841686677	0.97184612000805826	0.9664386090514796	0.97686825656058351
flat	p294	f5	1	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p294_t1.wav	0.55896165874156489	0.57073304510571987	0.70646922118435573	0.64842161327789505	0.81087180416964588
flat	p294	f5	1	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p294_t1.wav	0.9567013349662481	0.96800191504793531	0.96225201086776635	0.95730249513549182	0.97058343295155747
flat	p294	f5	2	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p294_t2.wav	0.58871715172054262	0.60572754372364701	0.74051269962163391	0.72392530666746469	0.80546827197370796
flat	p294	f5	2	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p294_t2.wav	0.94541527484320154	0.97109246960722506	0.96090943552657182	0.96349273344155262	0.96786170532037863
flat	p294	f5	3	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p294_t3.wav	0.46032983344694295	0.52583597176963059	0.67918710350038913	0.6696037053696724	0.77739991067687697
flat	p294	f5	3	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p294_t3.wav	0.95259914094067843	0.97510682777754965	0.95190813341454994	0.95412122775772235	0.96343419723079615
flat	p294	xtts	0	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p294_t0.wav	0.43833985354462346	0.47630582928199772	0.49672891593213736	0.46602883136373863	0.51071720677365229
flat	p294	xtts	0	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p294_t0.wav	0.91043041997111951	0.93512274305555909	0.94009317698175676	0.92832512772788889	0.94442352176364008
flat	p294	xtts	1	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p294_t1.wav	0.46992831600496854	0.50625036333929474	0.52200976652768616	0.51027182999861898	0.51895520722248523
flat	p294	xtts	1	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p294_t1.wav	0.88407543356252494	0.89350998754917299	0.92049449943709061	0.91495628681207508	0.91422861396749577
flat	p294	xtts	2	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p294_t2.wav	0.46285692223130659	0.49478608035162919	0.55883778973522069	0.52899785858577453	0.50850316417805785
flat	p294	xtts	2	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p294_t2.wav	0.9059204548085007	0.92160256442960287	0.95823031826796845	0.9613304930639589	0.94417380206024126
flat	p294	xtts	3	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p294_t3.wav	0.50610756365310672	0.56104160403968995	0.5828357698255654	0.54278364782583188	0.5329926003976817
flat	p294	xtts	3	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p294_t3.wav	0.92464333456587	0.93264408484363392	0.93790659672990628	0.92319204273479527	0.94482439506278715
flat	p294	cosy	0	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p294_t0.wav	0.53808053471550543	0.56193608132843331	0.68595071227863114	0.67394460630734643	0.74041144295563721
flat	p294	cosy	0	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p294_t0.wav	0.90555608876280858	0.94584196795793118	0.94011858048461217	0.92833870486447134	0.95887268073826826
flat	p294	cosy	1	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p294_t1.wav	0.54137596799551169	0.55672675314760389	0.70920540067893545	0.68277820815922774	0.76830509773270683
flat	p294	cosy	1	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p294_t1.wav	0.94417535088303506	0.97032147873648222	0.95014941748424619	0.95020099866538854	0.96069745619771041
flat	p294	cosy	2	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p294_t2.wav	0.55577996492536896	0.57275948917056718	0.64986844159628088	0.62264659934729982	0.66335455420032141
flat	p294	cosy	2	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p294_t2.wav	0.91772627819956609	0.94613282224173756	0.95088797664579117	0.95686532283008163	0.95526358341896156
flat	p294	cosy	3	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p294_t3.wav	0.47522934054414656	0.51265064594793042	0.61038031036364782	0.59336558651794069	0.63736278636832844
flat	p294	cosy	3	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p294_t3.wav	0.91493471883483823	0.95931761403942772	0.93297898048652605	0.94474554122179522	0.94710501115698731
flat	p294	seedvc	0	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p294_t0.wav	0.49481875485226168	0.48907707138533124	0.64384591575049166	0.61648422997106822	0.71288418793770858
flat	p294	seedvc	0	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p294_t0.wav	0.93476322210102225	0.91108918381921211	0.93401338707376891	0.93094504371018538	0.91673994988896035
flat	p294	seedvc	1	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p294_t1.wav	0.54372991221670119	0.54214462704020949	0.6855261505475716	0.61758211579896238	0.7405568218904417
flat	p294	seedvc	1	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p294_t1.wav	0.9485184647708107	0.96621063455934419	0.96559696692810448	0.96393307962486241	0.96950660549208689
flat	p294	seedvc	2	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p294_t2.wav	0.51434987947790722	0.50233250772076565	0.68952337961934407	0.61236913397470216	0.71767211886121973
flat	p294	seedvc	2	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p294_t2.wav	0.94906342405466038	0.96336448176975853	0.94330909080359715	0.9531534694686199	0.94426106868440085
flat	p294	seedvc	3	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p294_t3.wav	0.49780825520159072	0.47146771937776144	0.68505150603685938	0.58681984731864578	0.70955149187417188
flat	p294	seedvc	3	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p294_t3.wav	0.95737647252438896	0.96265928766100617	0.97080802564487079	0.96963716582074344	0.9679932907146136
flat	p295	f5	0	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p295_t0.wav	0.46212908410986508	0.38160459347279047	0.63693945077597625	0.56462620562364707	0.73817369734480054
flat	p295	f5	0	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p295_t0.wav	0.87659508265376618	0.85042049759605765	0.8710239484200426	0.82210799398593526	0.93539829704069
flat	p295	f5	1	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p295_t1.wav	0.34630521413758397	0.32343046812793097	0.55902528825723941	0.48202748081405095	0.64618578186068654
flat	p295	f5	1	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p295_t1.wav	0.89874854900834289	0.87211840108456784	0.88963122533740857	0.84503249407349013	0.9412382640932867
flat	p295	f5	2	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p295_t2.wav	0.39827863794359719	0.36238942160319476	0.53938424971060628	0.57813102860315935	0.68408296815930525
flat	p295	f5	2	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p295_t2.wav	0.87493377603632794	0.84721534148812694	0.81140509702118291	0.80908102615180577	0.90226492598439068
flat	p295	f5	3	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p295_t3.wav	0.47085250528237949	0.37340109155113355	0.67460218338265809	0.50563132277556999	0.7531084710027649
flat	p295	f5	3	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p295_t3.wav	0.95600751537976669	0.88236720185654804	0.94745081234431683	0.87132047445035576	0.93214264376604394
flat	p295	xtts	0	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p295_t0.wav	0.45978510017964791	0.40486807585150486	0.53129469533533535	0.34835311074574216	0.52724421492583828
flat	p295	xtts	0	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p295_t0.wav	0.85723534022378245	0.77569863099783543	0.83153202948508032	0.7354660387686025	0.74445759299918401
flat	p295	xtts	1	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p295_t1.wav	0.43509423439978606	0.35001541476870213	0.49689657323801506	0.30608695907116057	0.50126510180531958
flat	p295	xtts	1	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p295_t1.wav	0.92504745304001967	0.87573155586173568	0.91986729438848958	0.84385279682870218	0.84593201282077568
flat	p295	xtts	2	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p295_t2.wav	0.43703206068631673	0.37338899224403904	0.53200236244052368	0.38280891570825493	0.58045859855421578
flat	p295	xtts	2	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p295_t2.wav	0.83813155925223004	0.79567707256229059	0.82509241477221718	0.74397060174551433	0.76397981552731076
flat	p295	xtts	3	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p295_t3.wav	0.37517713189745794	0.35185439014978326	0.45318180924260304	0.29151952382658286	0.48033397848479265
flat	p295	xtts	3	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p295_t3.wav	0.8922205319462917	0.81335127882986957	0.89835356605130945	0.7908807710301714	0.80500078448120238
flat	p295	cosy	0	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p295_t0.wav	0.44932936475450946	0.43268674052046552	0.5649495865399109	0.56669765836417618	0.63348216476512786
flat	p295	cosy	0	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p295_t0.wav	0.8820685789717444	0.8890462730915687	0.86934372409050931	0.86657643320148114	0.94219370110814704
flat	p295	cosy	1	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p295_t1.wav	0.45464007160230591	0.43018983943821076	0.55532481707850267	0.47708059525132224	0.58938113376221668
flat	p295	cosy	1	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p295_t1.wav	0.8876088229933734	0.91647702592292735	0.91682353157370655	0.9083465465225441	0.97623422311912966
flat	p295	cosy	2	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p295_t2.wav	0.42479689172998553	0.38762119122711225	0.50878989256000895	0.51555321407375321	0.59937865302376592
flat	p295	cosy	2	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p295_t2.wav	0.91073099468343477	0.88759394166496119	0.86171484363938844	0.85117201841086687	0.9395278957941251
flat	p295	cosy	3	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p295_t3.wav	0.49340736646050531	0.50340105711714522	0.5646305711309938	0.5981034987216618	0.6318747847895414
flat	p295	cosy	3	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p295_t3.wav	0.89727272221364052	0.90015261189013041	0.84239134233472512	0.87176015559896536	0.94625725028027174
flat	p295	seedvc	0	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p295_t0.wav	0.44053178106160951	0.41812334005146656	0.56504549902311307	0.56801590167858196	0.58918905271236222
flat	p295	seedvc	0	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p295_t0.wav	0.92102470469013897	0.93132182406949515	0.87162408076726006	0.90809480644319662	0.85202120299243944
flat	p295	seedvc	1	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p295_t1.wav	0.36446809598221608	0.4243516870481574	0.4849823773265014	0.52672861382778313	0.55658194546126216
flat	p295	seedvc	1	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p295_t1.wav	0.88669751825204468	0.86090181298242163	0.80641456094099384	0.800930807411253	0.78324489928869034
flat	p295	seedvc	2	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p295_t2.wav	0.40421437881235589	0.4062551519644757	0.53832789236222633	0.54821230752044747	0.57610946483830627
flat	p295	seedvc	2	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p295_t2.wav	0.87069784510272463	0.86156702670717999	0.80613297358666625	0.80247135515106693	0.7659424003050419
flat	p295	seedvc	3	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p295_t3.wav	0.41394641046094666	0.45849164777318374	0.55635749881754593	0.55468923927531577	0.56417177043493449
flat	p295	seedvc	3	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p295_t3.wav	0.88849600334171541	0.897333856876388	0.82327260580697237	0.84130921662450486	0.81262211543951057
flat	p295	f5	0	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p295_t0.wav	0.23388518532420977	0.25573867877593881	0.47052428873655922	0.46821982919427896	0.49019158554762138
flat	p295	f5	0	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p295_t0.wav	0.851381230695609	0.8470801859349556	0.81373599301084476	0.80246268004657484	0.82914189793006876
flat	p295	f5	1	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p295_t1.wav	0.28736962995119408	0.26215679506237666	0.46990745516427357	0.48331510832804458	0.52775358995398425
flat	p295	f5	1	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p295_t1.wav	0.87291305586324941	0.85294535763459445	0.83319690473754515	0.86148297340515756	0.85783306634381773
flat	p295	f5	2	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p295_t2.wav	0.36836744363598894	0.31830180940201758	0.56696394850169129	0.53151544086796854	0.6439534322649586
flat	p295	f5	2	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p295_t2.wav	0.91007925948488888	0.88988528966691904	0.88777208760185355	0.88950435271779138	0.9032651240534959
flat	p295	f5	3	B	ecapa	exp211/clones/flat/f5__mic1__seedB/p295_t3.wav	0.40048454342198608	0.30180869649322289	0.5542806746597515	0.52922594462285977	0.62736389808079318
flat	p295	f5	3	B	wavlmsv	exp211/clones/flat/f5__mic1__seedB/p295_t3.wav	0.90592390719897486	0.91249041436315848	0.86575159152950854	0.89413659086465913	0.89140178235180911
flat	p295	xtts	0	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p295_t0.wav	0.50481146360229812	0.50321876735985815	0.42450805368005179	0.49110891019442016	0.47769958936754486
flat	p295	xtts	0	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p295_t0.wav	0.86873913760152954	0.92169195649404867	0.8505462237152196	0.86742052326170538	0.89403215827814753
flat	p295	xtts	1	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p295_t1.wav	0.51208915478511519	0.53703509040321418	0.4501378876800311	0.55639192966065965	0.48317055991172775
flat	p295	xtts	1	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p295_t1.wav	0.95393755022711701	0.9328891573848388	0.93355464046446235	0.89160443157635783	0.95443931890887979
flat	p295	xtts	2	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p295_t2.wav	0.48974820796121649	0.5203941560017018	0.47412301939147544	0.57077963811974008	0.50272266241193408
flat	p295	xtts	2	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p295_t2.wav	0.94352776825639662	0.93140958643715066	0.92618493764774212	0.907320047294504	0.95198910835005268
flat	p295	xtts	3	B	ecapa	exp211/clones/flat/xtts__mic1__seedB/p295_t3.wav	0.51716063328709616	0.45175625039044476	0.41549531245044047	0.47879055713662039	0.50137381561445116
flat	p295	xtts	3	B	wavlmsv	exp211/clones/flat/xtts__mic1__seedB/p295_t3.wav	0.9015777704702076	0.9278927603729421	0.89118327662385433	0.88037361311934959	0.91793670868738042
flat	p295	cosy	0	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p295_t0.wav	0.45754670696759037	0.36697907131732782	0.60318667926132852	0.49310101884403912	0.64618875922415353
flat	p295	cosy	0	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p295_t0.wav	0.88375787435572883	0.86879119111608816	0.84988357371974854	0.8467701775212868	0.87320499902708393
flat	p295	cosy	1	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p295_t1.wav	0.45850061762668054	0.31874104421109328	0.55863852173690887	0.46044901068448874	0.60664019711335648
flat	p295	cosy	1	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p295_t1.wav	0.92270419082553812	0.8937822191987812	0.89182188665467732	0.88125340266371621	0.91101118398858416
flat	p295	cosy	2	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p295_t2.wav	0.53747751254148568	0.40455983279601826	0.57979754815561613	0.49650061882334362	0.63849697904491365
flat	p295	cosy	2	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p295_t2.wav	0.86143914883015515	0.86901827924497099	0.80847324945327448	0.82433964718541808	0.85096432189565241
flat	p295	cosy	3	B	ecapa	exp211/clones/flat/cosy__mic1__seedB/p295_t3.wav	0.48909782040570948	0.3622778900421153	0.61777126839685648	0.48639972042362811	0.67116144620157225
flat	p295	cosy	3	B	wavlmsv	exp211/clones/flat/cosy__mic1__seedB/p295_t3.wav	0.91984320347878801	0.85776121116174631	0.92605867746172099	0.8543108795988319	0.91608154817639464
flat	p295	seedvc	0	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p295_t0.wav	0.43319791400720686	0.32755731717412062	0.59804269904347929	0.47131985378688024	0.54271709105016575
flat	p295	seedvc	0	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p295_t0.wav	0.95654830557550552	0.88736423031930478	0.92771357971292767	0.85211187114137343	0.93371343962009656
flat	p295	seedvc	1	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p295_t1.wav	0.45236445356776611	0.28228183103100674	0.54330380681979595	0.42891225129114441	0.61562250401519325
flat	p295	seedvc	1	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p295_t1.wav	0.89010850973205691	0.87083555146919689	0.84940654205691835	0.80861541557478134	0.88203305741669624
flat	p295	seedvc	2	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p295_t2.wav	0.48978224470377951	0.35452134264225132	0.62407332238959945	0.52704261243535311	0.67930387399485448
flat	p295	seedvc	2	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p295_t2.wav	0.89611439503767532	0.83894792058178114	0.86161265595541636	0.81109829006091139	0.88578140191249033
flat	p295	seedvc	3	B	ecapa	exp211/clones/flat/seedvc__mic1__seedB/p295_t3.wav	0.48180588127259627	0.33758032694473933	0.58059722267906633	0.49177462558750895	0.64971505104301874
flat	p295	seedvc	3	B	wavlmsv	exp211/clones/flat/seedvc__mic1__seedB/p295_t3.wav	0.92959059857869752	0.86139124266234168	0.90765438578181112	0.83982926008616898	0.91174636626783578
flat	p297	f5	0	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p297_t0.wav	0.58286978518985122	0.55544495697729224	0.72815645019828135	0.69144221628865088	0.78680801371939668
flat	p297	f5	0	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p297_t0.wav	0.92586010629449444	0.86081217254534648	0.944003383244989	0.90761070537048805	0.94126275899746781
flat	p297	f5	1	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p297_t1.wav	0.61880557237045652	0.55061192435585604	0.75037253863131548	0.71944982293714377	0.81122796545356302
flat	p297	f5	1	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p297_t1.wav	0.92542279049264664	0.85686150936538241	0.92239153351975212	0.89089048557067141	0.93027268949090847
flat	p297	f5	2	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p297_t2.wav	0.60670224296826047	0.48144207246501025	0.70470537860370952	0.62057184862301495	0.7360832565123927
flat	p297	f5	2	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p297_t2.wav	0.91880673111193578	0.8352618170799172	0.89420052190597021	0.88643415591235553	0.91078949645066887
flat	p297	f5	3	A	ecapa	exp211/clones/flat/f5__mic1__seedA/p297_t3.wav	0.66869958269304708	0.55979638327202097	0.79660277913476296	0.71967440322992993	0.81492881080805768
flat	p297	f5	3	A	wavlmsv	exp211/clones/flat/f5__mic1__seedA/p297_t3.wav	0.9516052846052987	0.87714078818464669	0.95885704570749164	0.92055709995820378	0.94538297766689205
flat	p297	xtts	0	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p297_t0.wav	0.49731355514158238	0.43892315741725285	0.45557135425366124	0.40633128469785795	0.42507916923933908
flat	p297	xtts	0	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p297_t0.wav	0.87555005793094987	0.79294903301718433	0.86777007770406223	0.84063750050037778	0.86144863052827059
flat	p297	xtts	1	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p297_t1.wav	0.43923760672028095	0.34973187974943504	0.41067047674663204	0.35131661308445605	0.35995351492323613
flat	p297	xtts	1	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p297_t1.wav	0.79300688818277698	0.77594769359668581	0.79813041904469584	0.7830237566114373	0.80123916161563435
flat	p297	xtts	2	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p297_t2.wav	0.44316638457487201	0.37569224153172975	0.38576179452416182	0.3454108786600722	0.32925841952951651
flat	p297	xtts	2	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p297_t2.wav	0.86145580843226632	0.80579212242261122	0.85859349740075341	0.83834247569108911	0.84419490734100755
flat	p297	xtts	3	A	ecapa	exp211/clones/flat/xtts__mic1__seedA/p297_t3.wav	0.48497679098487467	0.47125952228099799	0.4192055686301594	0.38464435878545838	0.35110960670628322
flat	p297	xtts	3	A	wavlmsv	exp211/clones/flat/xtts__mic1__seedA/p297_t3.wav	0.8075269592661769	0.77853131678339238	0.80743414462668039	0.77909156679330049	0.80829930894638169
flat	p297	cosy	0	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p297_t0.wav	0.52509947546957458	0.47208851770277516	0.6078955543416602	0.56411951496771562	0.66261538872496462
flat	p297	cosy	0	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p297_t0.wav	0.94900874168950378	0.85786736369848837	0.94012990170796185	0.91952852633461379	0.94253823511700652
flat	p297	cosy	1	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p297_t1.wav	0.6009644804362646	0.51487271373166055	0.70702780343362437	0.6159305411693472	0.71224408851710497
flat	p297	cosy	1	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p297_t1.wav	0.95845466875692142	0.91574205961754207	0.94725651192593652	0.94849841808522284	0.94496698270156443
flat	p297	cosy	2	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p297_t2.wav	0.47880856514716741	0.38935861204812605	0.59640026883584096	0.48633979314860903	0.63708047144383495
flat	p297	cosy	2	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p297_t2.wav	0.95452335587573012	0.9112766323688638	0.93452791306685112	0.930505703300188	0.93143585776333537
flat	p297	cosy	3	A	ecapa	exp211/clones/flat/cosy__mic1__seedA/p297_t3.wav	0.54061837063129259	0.42171253949114618	0.59291388793449029	0.49520793613882863	0.59078974046883059
flat	p297	cosy	3	A	wavlmsv	exp211/clones/flat/cosy__mic1__seedA/p297_t3.wav	0.95570123311384525	0.88832116177634146	0.93577086576285684	0.93735999309988782	0.93313806892384443
flat	p297	seedvc	0	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p297_t0.wav	0.4563867871218783	0.31852046253085081	0.60584727803873217	0.49389905386156147	0.67583721016526177
flat	p297	seedvc	0	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p297_t0.wav	0.90676599611249642	0.86286520033696745	0.92899672146810308	0.88087547188494209	0.91162636704243516
flat	p297	seedvc	1	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p297_t1.wav	0.42326932769096148	0.3540351830812255	0.54399457491727465	0.48026238758831946	0.62631246485126846
flat	p297	seedvc	1	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p297_t1.wav	0.9403350776445335	0.87798975733669482	0.94154979436157871	0.90764581753599016	0.95505338323667177
flat	p297	seedvc	2	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p297_t2.wav	0.39375556979338056	0.38858182426109855	0.54382426322879251	0.50365444417883398	0.60495498122407843
flat	p297	seedvc	2	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p297_t2.wav	0.92762843593679267	0.86315571651042489	0.91760576223253731	0.8957069672494995	0.9237151631891759
flat	p297	seedvc	3	A	ecapa	exp211/clones/flat/seedvc__mic1__seedA/p297_t3.wav	0.53066949018152565	0.47873176404423823	0.66758948673603635	0.58440102435710073	0.70820942116720687
flat	p297	seedvc	3	A	wavlmsv	exp211/clones/flat/seedvc__mic1__seedA/p297_t3.wav	0.92361307814693916	0.8669614917642039	0.94026939490627304	0.8945710793326358	0.92897534139155025
