speaker	gen1_system	gen1_text_index	gen2_system	gen2_text_index	seed_arm	readout	clone_path	cos_own_event	cos_other_event
p274	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p274_t1.wav	0.53474591826701945	0.50017342277297272
p274	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p274_t1.wav	0.96489128453469974	0.9688341602825401
p274	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p274_t1.wav	0.52408446397631203	0.43278293282251157
p274	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p274_t1.wav	0.95994878641581005	0.94045608527418778
p274	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p274_t2.wav	0.59450163792101895	0.52542139901927887
p274	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p274_t2.wav	0.97646062475932038	0.97003403006968791
p274	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p274_t2.wav	0.55490004966251227	0.38052146858499702
p274	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p274_t2.wav	0.94873031648631057	0.93566989226519737
p274	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p274_t3.wav	0.56882561906846707	0.49613781344871455
p274	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p274_t3.wav	0.94920105703802671	0.96587978316958023
p274	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p274_t3.wav	0.57633908270318135	0.48731245212532415
p274	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p274_t3.wav	0.94910237880541515	0.93877882505278265
p274	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p274_t0.wav	0.57021830376369209	0.51040491887173634
p274	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p274_t0.wav	0.95343693091248483	0.95350921957954793
p274	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p274_t0.wav	0.52788834402114526	0.43838796202065822
p274	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p274_t0.wav	0.95182241966638836	0.93083402140599536
p274	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p274_t1.wav	0.60919842973035176	0.51893122268976266
p274	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p274_t1.wav	0.80650500588200269	0.7498031509540829
p274	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p274_t1.wav	0.53399484638196859	0.41151167973250763
p274	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p274_t1.wav	0.74485410400295737	0.77567076406939339
p274	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p274_t2.wav	0.57721456581357244	0.45210002164920693
p274	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p274_t2.wav	0.79852571483711066	0.74369760164470944
p274	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p274_t2.wav	0.5601126687706649	0.45113866570742428
p274	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p274_t2.wav	0.64911127780288047	0.70503091122817163
p274	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p274_t3.wav	0.54995632361388092	0.46054043258703203
p274	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p274_t3.wav	0.8015101641700455	0.73795722505593109
p274	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p274_t3.wav	0.52019011962428663	0.41963649210652054
p274	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p274_t3.wav	0.71527539628050274	0.74516861942117296
p274	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p274_t0.wav	0.58465396113704626	0.56595265588574051
p274	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p274_t0.wav	0.84754646172829018	0.79134957592678412
p274	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p274_t0.wav	0.65556305540639048	0.47934513626889835
p274	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p274_t0.wav	0.79055930944038544	0.8240283019519955
p274	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p274_t1.wav	0.59189519192302242	0.47439329653937534
p274	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p274_t1.wav	0.78547689267774823	0.71322820421443855
p274	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p274_t1.wav	0.5744831443010896	0.41761781699447675
p274	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p274_t1.wav	0.73264918969825832	0.76356366034219125
p274	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p274_t2.wav	0.61390470690247367	0.46850777712007385
p274	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p274_t2.wav	0.79165133803449139	0.73497536290757992
p274	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p274_t2.wav	0.53702629772488431	0.49020060788811604
p274	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p274_t2.wav	0.75191736819401989	0.77230840037146953
p274	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p274_t3.wav	0.56195858608677041	0.39594388379776119
p274	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p274_t3.wav	0.73916190381861879	0.68677697173970753
p274	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p274_t3.wav	0.42383341919757056	0.37649239712074056
p274	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p274_t3.wav	0.65771400806220437	0.69885585198911926
p274	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p274_t0.wav	0.57218100469476119	0.44914191621997651
p274	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p274_t0.wav	0.77882576186841757	0.71615213618783813
p274	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p274_t0.wav	0.46259322596040958	0.369731096557394
p274	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p274_t0.wav	0.64690624144762787	0.70482134890816639
p275	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p275_t1.wav	0.56102156776313516	0.52076132947904963
p275	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p275_t1.wav	0.94959049215279223	0.94168303383850294
p275	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p275_t1.wav	0.70461347737089874	0.57120073934471149
p275	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p275_t1.wav	0.96576172662278514	0.96973053755311112
p275	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p275_t2.wav	0.58384323847957431	0.55012810335330697
p275	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p275_t2.wav	0.9424667834296796	0.94590417555092898
p275	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p275_t2.wav	0.71621956229900152	0.58965348527855133
p275	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p275_t2.wav	0.94994216634881001	0.93116139077780669
p275	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p275_t3.wav	0.59196714820092167	0.63875405265650764
p275	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p275_t3.wav	0.94251002830657149	0.94408571591723711
p275	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p275_t3.wav	0.60444381470610908	0.51664958908448189
p275	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p275_t3.wav	0.96147084715056252	0.96521616651083297
p275	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p275_t0.wav	0.65645027416015644	0.60525087873535399
p275	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p275_t0.wav	0.9213709670777942	0.94417511956232958
p275	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p275_t0.wav	0.50776948606722794	0.51622462438517092
p275	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p275_t0.wav	0.914467269137758	0.89432450249895323
p275	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p275_t1.wav	0.4860836427475867	0.44096442439332584
p275	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p275_t1.wav	0.86697709995510119	0.86550784857091567
p275	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p275_t1.wav	0.43415787795684641	0.39291164155284447
p275	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p275_t1.wav	0.79566890120054945	0.79971188834244955
p275	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p275_t2.wav	0.449780749884648	0.44982074917998949
p275	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p275_t2.wav	0.87580654067804153	0.87193353272468088
p275	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p275_t2.wav	0.3960193228897132	0.3387883726995452
p275	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p275_t2.wav	0.82694784579909963	0.83845039837974555
p275	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p275_t3.wav	0.45610920927200232	0.55443620362282353
p275	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p275_t3.wav	0.90876986727824716	0.90249331036778446
p275	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p275_t3.wav	0.4423595873606776	0.34226443247841176
p275	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p275_t3.wav	0.88534583226219654	0.87350016421851528
p275	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p275_t0.wav	0.48452365007044296	0.48262351609465831
p275	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p275_t0.wav	0.83470501101125005	0.84273160646278145
p275	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p275_t0.wav	0.5039257642576167	0.38897855809549725
p275	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p275_t0.wav	0.90359776200775721	0.88101061535852521
p275	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p275_t1.wav	0.5498086409392503	0.51953717814152167
p275	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p275_t1.wav	0.86759498735007901	0.85139005515103783
p275	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p275_t1.wav	0.56763702061711729	0.46182109583020164
p275	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p275_t1.wav	0.89129509644441196	0.88435250952281086
p275	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p275_t2.wav	0.54164163937687215	0.48617330312291429
p275	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p275_t2.wav	0.84847299822790156	0.81174035038088932
p275	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p275_t2.wav	0.57377353899846573	0.44160263344780026
p275	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p275_t2.wav	0.84395574743141177	0.84687562733720567
p275	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p275_t3.wav	0.54540825402366111	0.5328415417857878
p275	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p275_t3.wav	0.85611415069317331	0.83231959654139165
p275	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p275_t3.wav	0.58932218726637209	0.5044200296009218
p275	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p275_t3.wav	0.88332086193401271	0.89140541301999832
p275	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p275_t0.wav	0.56921524258352063	0.54155784173355426
p275	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p275_t0.wav	0.96153956670834484	0.95573316784408036
p275	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p275_t0.wav	0.51416491454931457	0.4529556334808576
p275	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p275_t0.wav	0.93025127192686008	0.93720451521802306
p275	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p275_t1.wav	0.47171687141278845	0.45830030809466626
p275	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p275_t1.wav	0.8519730291678933	0.85277431586021901
p275	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p275_t1.wav	0.56030026521906473	0.42110978082485828
p275	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p275_t1.wav	0.87595400522250355	0.858296294063706
p275	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p275_t2.wav	0.48403556667200476	0.49992356699800533
p275	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p275_t2.wav	0.86792765206801026	0.8630697802584576
p275	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p275_t2.wav	0.51727918330061451	0.36189490220997667
p275	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p275_t2.wav	0.90163704811341772	0.90201724031583685
p275	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p275_t3.wav	0.54958598365620859	0.48436123046326313
p275	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p275_t3.wav	0.87419250872739651	0.84737670331392256
p275	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p275_t3.wav	0.50653625858177365	0.43939054722449228
p275	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p275_t3.wav	0.86920949506718381	0.87286388833482498
p275	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p275_t0.wav	0.55839303393526407	0.50682652787620797
p275	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p275_t0.wav	0.84356613419552517	0.84450390984675094
p275	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p275_t0.wav	0.54376930285432312	0.46210413266320216
p275	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p275_t0.wav	0.83349505879458419	0.81218982979930476
p276	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p276_t1.wav	0.5253487300791424	0.55806207011379205
p276	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p276_t1.wav	0.85337992989291256	0.84726440960112459
p276	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p276_t1.wav	0.51278451846885886	0.43841337441491285
p276	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p276_t1.wav	0.8826120960319781	0.88648573526973218
p276	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p276_t2.wav	0.50191800848836343	0.52470216781257883
p276	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p276_t2.wav	0.91591722315785162	0.90868370404601595
p276	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p276_t2.wav	0.61458379260306495	0.56986471530099525
p276	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p276_t2.wav	0.97570655422196373	0.97934018703591696
p276	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p276_t3.wav	0.49093862906318253	0.50495149941429229
p276	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p276_t3.wav	0.85518969207694873	0.84843281972442941
p276	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p276_t3.wav	0.48602929289535679	0.41915258597384525
p276	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p276_t3.wav	0.87008916903922717	0.88006243027476194
p276	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p276_t0.wav	0.44008493441807817	0.49354153465863915
p276	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p276_t0.wav	0.86868449567324812	0.862449232146696
p276	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p276_t0.wav	0.49253995307403386	0.40781612746944068
p276	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p276_t0.wav	0.87836607929203514	0.88291436724253836
p276	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p276_t1.wav	0.70194285903528519	0.64309754965133403
p276	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p276_t1.wav	0.98013813042905251	0.95769250111637017
p276	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p276_t1.wav	0.62739407717402618	0.68129782111954307
p276	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p276_t1.wav	0.94506037022524148	0.96896079444701355
p276	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p276_t2.wav	0.64593967811334796	0.60193869870564942
p276	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p276_t2.wav	0.98110463817533855	0.95839632203459857
p276	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p276_t2.wav	0.62385053674891855	0.61224717606135304
p276	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p276_t2.wav	0.95095064693550291	0.97511492941681155
p276	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p276_t3.wav	0.68607349830648601	0.69862209695047317
p276	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p276_t3.wav	0.98520687411413355	0.97764281025014121
p276	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p276_t3.wav	0.63036144306149378	0.60081912284681815
p276	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p276_t3.wav	0.95673658013306151	0.97174574963047045
p276	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p276_t0.wav	0.68976927096129903	0.67651073575358234
p276	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p276_t0.wav	0.9810088020737795	0.9612554363660325
p276	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p276_t0.wav	0.58238077540523092	0.57715923843955463
p276	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p276_t0.wav	0.94682092478371849	0.97011125839470547
p276	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p276_t1.wav	0.66406910254704077	0.61836751595963579
p276	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p276_t1.wav	0.85178235588002038	0.84503800275686036
p276	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p276_t1.wav	0.58780487201194997	0.56356256461996157
p276	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p276_t1.wav	0.82601084127254354	0.83592680225296112
p276	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p276_t2.wav	0.67476001231543392	0.64178134086140615
p276	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p276_t2.wav	0.81664819404875666	0.80428777443018451
p276	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p276_t2.wav	0.64942341898739642	0.62465387118522586
p276	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p276_t2.wav	0.84267772093410287	0.84697244480145883
p276	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p276_t3.wav	0.60798018984115976	0.5758355668596824
p276	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p276_t3.wav	0.85030488056336084	0.83656145870630738
p276	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p276_t3.wav	0.64926190455252875	0.63755298669462834
p276	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p276_t3.wav	0.83744797273575067	0.84781526708954613
p276	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p276_t0.wav	0.67725736422642524	0.59907676690256606
p276	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p276_t0.wav	0.85478429900502295	0.86074801773174414
p276	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p276_t0.wav	0.68369961767788912	0.68846700766468183
p276	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p276_t0.wav	0.90318456954781601	0.90185537680916217
p276	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p276_t1.wav	0.61723555637318461	0.61920777157965112
p276	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p276_t1.wav	0.84160507027605702	0.84618925595995975
p276	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p276_t1.wav	0.64099195606878712	0.58965442203727214
p276	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p276_t1.wav	0.8483036057130009	0.84070196779656148
p276	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p276_t2.wav	0.52810481577287127	0.56205253403168576
p276	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p276_t2.wav	0.81087507100314649	0.79966041093710394
p276	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p276_t2.wav	0.59739538596161001	0.50780892588534976
p276	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p276_t2.wav	0.81633944238236644	0.82122636224608292
p276	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p276_t3.wav	0.53780617012702425	0.50257920176334647
p276	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p276_t3.wav	0.79007394673676479	0.78254654798456114
p276	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p276_t3.wav	0.52823721762182307	0.48868753713982904
p276	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p276_t3.wav	0.79068129174185797	0.79508545768212702
p276	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p276_t0.wav	0.55294730527528657	0.56849971002000355
p276	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p276_t0.wav	0.80385592609311707	0.79839591820622968
p276	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p276_t0.wav	0.58726604607872601	0.53138369420305243
p276	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p276_t0.wav	0.81187140220123211	0.81377342841365852
p277	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p277_t1.wav	0.51238910164453277	0.43484408364971383
p277	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p277_t1.wav	0.8403722310889824	0.88583076880612777
p277	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p277_t1.wav	0.48829711064457321	0.48864151691330637
p277	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p277_t1.wav	0.91145591234071255	0.80100478879269477
p277	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p277_t2.wav	0.61906933459841385	0.55802339910748111
p277	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p277_t2.wav	0.94569469439028297	0.93353787049580228
p277	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p277_t2.wav	0.50028456951100908	0.54428600933219817
p277	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p277_t2.wav	0.93279278801287313	0.80681083264057785
p277	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p277_t3.wav	0.6618068889110944	0.59359505988364192
p277	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p277_t3.wav	0.9144338997574567	0.93236575531908406
p277	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p277_t3.wav	0.56540179139015445	0.58011576654308905
p277	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p277_t3.wav	0.94787569399249105	0.8218476932664639
p277	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p277_t0.wav	0.44688608527581514	0.37698579590274378
p277	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p277_t0.wav	0.75924980513014095	0.86686134741805165
p277	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p277_t0.wav	0.428497981702331	0.47197340378362052
p277	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p277_t0.wav	0.91243504818902843	0.78535541516076779
p277	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p277_t1.wav	0.68059490419859481	0.582589750122946
p277	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p277_t1.wav	0.83745555593067278	0.926262241874096
p277	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p277_t1.wav	0.58222200464496876	0.60603337358927156
p277	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p277_t1.wav	0.91425148211354057	0.77309987976175132
