speaker	direction	readout	query_system	query_text_index	query_prompt_mic	query_seed_arm	query_clone_sha256	candidate_system	candidate_text_index	candidate_prompt_mic	own_seed_arm	own_clone_sha256	other_seed_arm	other_clone_sha256	cos_own_event	cos_other_event
p282	reverse_mic2_to_mic1	ecapa	seedvc	1	mic2	B	f58800d9f821a55e	cosy	3	mic1	B	e62f3b7af7fe9a70	A	720f1728c31ca6df	0.68097442800293106	0.54820283373265799
p282	reverse_mic2_to_mic1	wavlm	seedvc	1	mic2	B	f58800d9f821a55e	cosy	3	mic1	B	e62f3b7af7fe9a70	A	720f1728c31ca6df	0.86551079577226153	0.82664618449988925
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	f5	0	mic1	B	f07500bd37c24a08	A	503bf4cfe322fd64	0.59359071890958182	0.50125477772564309
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	f5	0	mic1	B	f07500bd37c24a08	A	503bf4cfe322fd64	0.75745896303020399	0.75525404717344458
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	f5	1	mic1	B	0fc5947bcbebc00a	A	26c7eba8b66b20b0	0.65890714596523237	0.49708764937348882
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	f5	1	mic1	B	0fc5947bcbebc00a	A	26c7eba8b66b20b0	0.80706064948601552	0.79211747124346321
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	f5	3	mic1	B	16ea629b41f8d9ee	A	29d2e246f5ab5d23	0.64488450138299691	0.54603283031786298
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	f5	3	mic1	B	16ea629b41f8d9ee	A	29d2e246f5ab5d23	0.8639372093278862	0.73506667895026667
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	xtts	0	mic1	B	08ee89c47c416d2d	A	59fc4646906a0e0e	0.6101788492084097	0.60440014860230085
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	xtts	0	mic1	B	08ee89c47c416d2d	A	59fc4646906a0e0e	0.72356151878474284	0.73369939286819474
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	xtts	1	mic1	B	d5cfaf4677df091b	A	e541fc03e3049190	0.6270190895748865	0.58445987554910128
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	xtts	1	mic1	B	d5cfaf4677df091b	A	e541fc03e3049190	0.77863637283249854	0.80668813470983491
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	xtts	3	mic1	B	d7306d6092a67ae3	A	62c4bfaeaa95aa9f	0.59622792073689834	0.63234388193176261
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	xtts	3	mic1	B	d7306d6092a67ae3	A	62c4bfaeaa95aa9f	0.75544503946512964	0.74006669790011104
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	cosy	0	mic1	B	6c8de529546d8788	A	cea3eef3bf131bcf	0.63645334364564699	0.53504862891015181
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	cosy	0	mic1	B	6c8de529546d8788	A	cea3eef3bf131bcf	0.83992541652505048	0.79897013243642778
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	cosy	1	mic1	B	4b285625a23ef210	A	d060e409317eef53	0.6826643486559566	0.60177780954948379
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	cosy	1	mic1	B	4b285625a23ef210	A	d060e409317eef53	0.84771138858358241	0.82961856986375682
p282	reverse_mic2_to_mic1	ecapa	seedvc	2	mic2	B	0dd815be6a1b3204	cosy	3	mic1	B	e62f3b7af7fe9a70	A	720f1728c31ca6df	0.68897803352628162	0.55179473788395883
p282	reverse_mic2_to_mic1	wavlm	seedvc	2	mic2	B	0dd815be6a1b3204	cosy	3	mic1	B	e62f3b7af7fe9a70	A	720f1728c31ca6df	0.80856681204142777	0.77224681327277978
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	f5	0	mic1	B	f07500bd37c24a08	A	503bf4cfe322fd64	0.58947755926614054	0.48760041132694465
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	f5	0	mic1	B	f07500bd37c24a08	A	503bf4cfe322fd64	0.80444033341912569	0.79814327333653401
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	f5	1	mic1	B	0fc5947bcbebc00a	A	26c7eba8b66b20b0	0.67574431673658331	0.49754964837990279
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	f5	1	mic1	B	0fc5947bcbebc00a	A	26c7eba8b66b20b0	0.85139188247169217	0.83150461191082392
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	f5	2	mic1	B	d0ac1f9fcc6924b9	A	7980ca362d3fede4	0.69767339468248979	0.5425104283323039
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	f5	2	mic1	B	d0ac1f9fcc6924b9	A	7980ca362d3fede4	0.85282497658241052	0.79968918398311006
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	xtts	0	mic1	B	08ee89c47c416d2d	A	59fc4646906a0e0e	0.63901190443708611	0.64307130288678649
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	xtts	0	mic1	B	08ee89c47c416d2d	A	59fc4646906a0e0e	0.76803516836750574	0.77744775565141644
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	xtts	1	mic1	B	d5cfaf4677df091b	A	e541fc03e3049190	0.65909500325102155	0.61167625684878235
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	xtts	1	mic1	B	d5cfaf4677df091b	A	e541fc03e3049190	0.82097992231788219	0.85098253136191471
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	xtts	2	mic1	B	39f0b8d4260d5809	A	63d279096b573f7b	0.62882759120312559	0.63084436149880563
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	xtts	2	mic1	B	39f0b8d4260d5809	A	63d279096b573f7b	0.81075229362492462	0.81079003932730009
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	cosy	0	mic1	B	6c8de529546d8788	A	cea3eef3bf131bcf	0.66388652371686963	0.55425356492302846
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	cosy	0	mic1	B	6c8de529546d8788	A	cea3eef3bf131bcf	0.88086838973577197	0.8403298964728031
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	cosy	1	mic1	B	4b285625a23ef210	A	d060e409317eef53	0.69248937531920451	0.62161887255008597
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	cosy	1	mic1	B	4b285625a23ef210	A	d060e409317eef53	0.88735740474904334	0.86890154254663898
p282	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	B	ae13eed2abe8dee0	cosy	2	mic1	B	6607efbb6fa69481	A	bbdd6e6abc3f35db	0.68051995737295201	0.55386832964822519
p282	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	B	ae13eed2abe8dee0	cosy	2	mic1	B	6607efbb6fa69481	A	bbdd6e6abc3f35db	0.83273091902627017	0.80024878486651163
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	xtts	1	mic2	A	015ea7a956638602	B	ee16efa67e322c8b	0.56252371557597503	0.53771222921115569
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	xtts	1	mic2	A	015ea7a956638602	B	ee16efa67e322c8b	0.92799611091547873	0.91610166156886363
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	xtts	2	mic2	A	0538a336b49764aa	B	313e94de03efc17b	0.56659895374840408	0.54016658026717268
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	xtts	2	mic2	A	0538a336b49764aa	B	313e94de03efc17b	0.97066578878707932	0.93718278776423813
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	xtts	3	mic2	A	a3c48570946aeeb5	B	f4e161db2c52f12c	0.63319939646634826	0.58826756830831228
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	xtts	3	mic2	A	a3c48570946aeeb5	B	f4e161db2c52f12c	0.95062028762751183	0.9122042480705419
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.73601199542835161	0.65740256474904402
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.97308698635032165	0.9524205212513488
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.71746373883651615	0.65313222566813844
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.97619001270119932	0.96835597732273571
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.73512552462267888	0.72218556213274554
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.97837635804727752	0.97603484974738031
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.73777881581178018	0.63415457089639915
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.94827144818740194	0.92196352861831865
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.70952016740087043	0.61177972976376305
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.96328005667810501	0.95447416657956452
p283	primary_mic1_to_mic2	ecapa	f5	0	mic1	A	2c0b7d86d75d5eba	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.67914425044643267	0.6082500634805349
p283	primary_mic1_to_mic2	wavlm	f5	0	mic1	A	2c0b7d86d75d5eba	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.97057308976046053	0.96089985399957667
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	xtts	0	mic2	A	c11d0b98e6656ba6	B	a8f7fe27c206331c	0.56348034803079861	0.58015844290854268
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	xtts	0	mic2	A	c11d0b98e6656ba6	B	a8f7fe27c206331c	0.93657595227515045	0.89554828658786789
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	xtts	2	mic2	A	0538a336b49764aa	B	313e94de03efc17b	0.59867395488461961	0.55314784908682246
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	xtts	2	mic2	A	0538a336b49764aa	B	313e94de03efc17b	0.96060898377624926	0.9167404955796038
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	xtts	3	mic2	A	a3c48570946aeeb5	B	f4e161db2c52f12c	0.61903560313888462	0.57318038997170462
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	xtts	3	mic2	A	a3c48570946aeeb5	B	f4e161db2c52f12c	0.95199813567075797	0.8887930656831593
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.69443699215530108	0.63512355117087971
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.97979146023107311	0.93328621461061601
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.68961483895615006	0.67140028120117534
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.95817419469318788	0.9574260439193788
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.70691352395173301	0.70449491651376839
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.95007734361979446	0.94900407723475178
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	seedvc	0	mic2	A	3381e8f1f79a4786	B	5ce17aa581071a43	0.62205141303595379	0.55119523745972809
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	seedvc	0	mic2	A	3381e8f1f79a4786	B	5ce17aa581071a43	0.96215466499409086	0.91456408094082753
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.73849933972969817	0.63173695129467955
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.97330746244513433	0.94895148951979458
p283	primary_mic1_to_mic2	ecapa	f5	1	mic1	A	4fa2fe86ee1c0f65	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.67477981385408192	0.59385382350692617
p283	primary_mic1_to_mic2	wavlm	f5	1	mic1	A	4fa2fe86ee1c0f65	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.97820450015453964	0.96475131465743091
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	xtts	0	mic2	A	c11d0b98e6656ba6	B	a8f7fe27c206331c	0.61997317622320391	0.60110650529475096
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	xtts	0	mic2	A	c11d0b98e6656ba6	B	a8f7fe27c206331c	0.93137530707366856	0.90737609613626435
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	xtts	1	mic2	A	015ea7a956638602	B	ee16efa67e322c8b	0.57976114336336626	0.53582089587029014
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	xtts	1	mic2	A	015ea7a956638602	B	ee16efa67e322c8b	0.92801656196615323	0.91658122897259831
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	xtts	3	mic2	A	a3c48570946aeeb5	B	f4e161db2c52f12c	0.6525874867456033	0.62035935413691745
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	xtts	3	mic2	A	a3c48570946aeeb5	B	f4e161db2c52f12c	0.95968567368680502	0.89711039717305141
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.68633034424482786	0.65138363857591997
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.97510534456377784	0.9289201771755895
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.70580269063315526	0.66192288354324291
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.9537805724867664	0.91621006131380611
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.71036726717704579	0.73448331603052608
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.94435265954860037	0.94467107375423387
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	seedvc	0	mic2	A	3381e8f1f79a4786	B	5ce17aa581071a43	0.61535133362108585	0.53461275223006477
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	seedvc	0	mic2	A	3381e8f1f79a4786	B	5ce17aa581071a43	0.97332642861244212	0.93567020973828763
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.67481666097629822	0.64022980392683437
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.94305457721224673	0.93234916596966899
p283	primary_mic1_to_mic2	ecapa	f5	2	mic1	A	b88b553a5c645c04	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.65653737270669721	0.63742469644429467
p283	primary_mic1_to_mic2	wavlm	f5	2	mic1	A	b88b553a5c645c04	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.97011384725333805	0.9567657274172956
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	xtts	0	mic2	A	c11d0b98e6656ba6	B	a8f7fe27c206331c	0.56407969412603243	0.55519629517859248
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	xtts	0	mic2	A	c11d0b98e6656ba6	B	a8f7fe27c206331c	0.91148982582061733	0.94023260367478056
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	xtts	1	mic2	A	015ea7a956638602	B	ee16efa67e322c8b	0.52085513794685001	0.51612602931913243
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	xtts	1	mic2	A	015ea7a956638602	B	ee16efa67e322c8b	0.89906927453454066	0.91316697755127763
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	xtts	2	mic2	A	0538a336b49764aa	B	313e94de03efc17b	0.57156261574050538	0.57220752860443591
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	xtts	2	mic2	A	0538a336b49764aa	B	313e94de03efc17b	0.96348094655073946	0.94581765298678688
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.65258032665464594	0.61778060624837594
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.94679067291259678	0.91713691124325669
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.74946553866882493	0.66980189404315171
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.93649710500875827	0.94042452647053798
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.67052289131981757	0.63005803640619762
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.92956763183434854	0.93891280199980209
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	seedvc	0	mic2	A	3381e8f1f79a4786	B	5ce17aa581071a43	0.61198248777616238	0.61362375067467001
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	seedvc	0	mic2	A	3381e8f1f79a4786	B	5ce17aa581071a43	0.96186308094086448	0.95930621988671316
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.63512240282874033	0.62232072493998758
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.93608202474261992	0.93012434678429412
p283	primary_mic1_to_mic2	ecapa	f5	3	mic1	A	070d79e7fbc3cc2d	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.62286349394429796	0.59757295337536265
p283	primary_mic1_to_mic2	wavlm	f5	3	mic1	A	070d79e7fbc3cc2d	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.96138133724110519	0.96109942276066684
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	f5	1	mic2	A	81db4fd6f0ff50ab	B	37e5c71e46739938	0.62759722013311514	0.60298461662154845
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	f5	1	mic2	A	81db4fd6f0ff50ab	B	37e5c71e46739938	0.94078887106594711	0.95515317328472094
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	f5	2	mic2	A	e95eddfcfd14fb93	B	eb029d59e4defbc6	0.63709427489900805	0.63721559894685997
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	f5	2	mic2	A	e95eddfcfd14fb93	B	eb029d59e4defbc6	0.95550607989772796	0.95103069844941346
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	f5	3	mic2	A	d454b5bbb4bae733	B	362074600055961b	0.59135565964384795	0.56602299120583466
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	f5	3	mic2	A	d454b5bbb4bae733	B	362074600055961b	0.94395899055426569	0.94471096231322771
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.67645986963649363	0.74659597586965909
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	cosy	1	mic2	A	f84d0e11210f4b35	B	3728e4a726a94303	0.93877309749964066	0.95858406869388157
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.69126898958851035	0.71846744666803919
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.92597620886507959	0.96450907206163583
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.67120147185078305	0.71684056431729359
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	cosy	3	mic2	A	d4e2ad54fe1a2609	B	d3b1e877e10fc0de	0.92449250221541712	0.93900764690944061
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.67504506399232478	0.62469048066387189
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	seedvc	1	mic2	A	414ca3f5f44c60b6	B	fc096fbdb0edd3d3	0.96719626789683433	0.94738667982405445
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.70178475539843943	0.65027847580399301
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	seedvc	2	mic2	A	abe93562ea45cceb	B	0e73a37b290403e1	0.9413310914369788	0.92090647996729091
p283	primary_mic1_to_mic2	ecapa	xtts	0	mic1	A	054c8e0d508a1f40	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.63612141351770146	0.64433263334254542
p283	primary_mic1_to_mic2	wavlm	xtts	0	mic1	A	054c8e0d508a1f40	seedvc	3	mic2	A	c388ef2e71107f02	B	99b81ae2603ff2cd	0.92585210834213361	0.94188439924048495
p283	primary_mic1_to_mic2	ecapa	xtts	1	mic1	A	18a91d172fe257c7	f5	0	mic2	A	03ae9ea68c3ffca2	B	467d9a81e0999f1e	0.66429700950771364	0.65060936406483028
p283	primary_mic1_to_mic2	wavlm	xtts	1	mic1	A	18a91d172fe257c7	f5	0	mic2	A	03ae9ea68c3ffca2	B	467d9a81e0999f1e	0.96835170515242552	0.97231675717871113
p283	primary_mic1_to_mic2	ecapa	xtts	1	mic1	A	18a91d172fe257c7	f5	2	mic2	A	e95eddfcfd14fb93	B	eb029d59e4defbc6	0.67689631364057368	0.63496813463225465
p283	primary_mic1_to_mic2	wavlm	xtts	1	mic1	A	18a91d172fe257c7	f5	2	mic2	A	e95eddfcfd14fb93	B	eb029d59e4defbc6	0.96314327842903413	0.96449957599421887
p283	primary_mic1_to_mic2	ecapa	xtts	1	mic1	A	18a91d172fe257c7	f5	3	mic2	A	d454b5bbb4bae733	B	362074600055961b	0.61411957232476078	0.54892961668265783
p283	primary_mic1_to_mic2	wavlm	xtts	1	mic1	A	18a91d172fe257c7	f5	3	mic2	A	d454b5bbb4bae733	B	362074600055961b	0.95144887122342536	0.95127866722923959
p283	primary_mic1_to_mic2	ecapa	xtts	1	mic1	A	18a91d172fe257c7	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.64509221391441041	0.6834830575943025
p283	primary_mic1_to_mic2	wavlm	xtts	1	mic1	A	18a91d172fe257c7	cosy	0	mic2	A	ba2bc3837b00c68d	B	a96b70687ec89800	0.93235479305492053	0.95458154338346868
p283	primary_mic1_to_mic2	ecapa	xtts	1	mic1	A	18a91d172fe257c7	cosy	2	mic2	A	d981f997911b0845	B	83e6d5e07be1e135	0.67073834028899759	0.72787479931984977
