speaker	system	text_index	prompt_mic	seed_arm	clone_path	clone_sha256	candidate_A_path	candidate_A_sha256	candidate_B_path	candidate_B_sha256	same_candidate_A_path	same_candidate_A_sha256	same_candidate_B_path	same_candidate_B_sha256	ecapa_A	ecapa_B	wavlm_A	wavlm_B	ecapa_same_A	ecapa_same_B	wavlm_same_A	wavlm_same_B
p273	seedvc	1	mic2	A	runtime/clones/seedvc__mic2__seedA/p273_t1.wav	abf9d4b5ceada91788bcf0ebf446d9395ffc69cd13fd8278d1684a449e66cbd8	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	0.68793094158172607	0.65969443321228027	0.87520855665206909	0.76107305288314819	0.69100219011306763	0.66304612159729004	0.87327265739440918	0.79720741510391235
p273	seedvc	1	mic2	B	runtime/clones/seedvc__mic2__seedB/p273_t1.wav	5dea6e08531bf5167d7b1b0c97fac8f7037bf5ae4530a413f6a6890144b37de6	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	0.54558485746383667	0.66078269481658936	0.84924983978271484	0.7356799840927124	0.5558658242225647	0.67613941431045532	0.84703981876373291	0.77612125873565674
p273	seedvc	2	mic1	A	runtime/clones/seedvc__mic1__seedA/p273_t2.wav	49997ed64e50fb7bba8fce890986b80192c13762348b6f6ff1d08d5c85e0f164	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	0.64689379930496216	0.59525024890899658	0.86640411615371704	0.80385702848434448	0.69902646541595459	0.62757426500320435	0.8575599193572998	0.77417248487472534
p273	seedvc	2	mic1	B	runtime/clones/seedvc__mic1__seedB/p273_t2.wav	786e3b28192b2c1dbe650528722d8af3258705f2f67da6e9e7e5af99431d6ea1	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	0.5921558141708374	0.71517688035964966	0.84843754768371582	0.79143840074539185	0.6137658953666687	0.74196165800094604	0.84063559770584106	0.7623867392539978
p273	seedvc	2	mic2	A	runtime/clones/seedvc__mic2__seedA/p273_t2.wav	5bb26062e22c41cac915aab42ce1c37a96db9857b8ff74a09f310af317937f3d	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	0.69309955835342407	0.60654550790786743	0.84997600317001343	0.76643496751785278	0.69270098209381104	0.59341460466384888	0.8604620099067688	0.79919910430908203
p273	seedvc	2	mic2	B	runtime/clones/seedvc__mic2__seedB/p273_t2.wav	cd2d72a8f3234c972664e13dcff06e84bafbcb5e621b1724131ef71b71f6eafa	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	0.61915534734725952	0.71842145919799805	0.83776909112930298	0.75457680225372314	0.60768914222717285	0.74035066366195679	0.84591889381408691	0.78811222314834595
p273	seedvc	3	mic1	A	runtime/clones/seedvc__mic1__seedA/p273_t3.wav	3bf8040f140d77f948222155da40ae09e8b86cb123180da4907f49130c0e8d19	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	0.66801220178604126	0.62916213274002075	0.90272819995880127	0.84134703874588013	0.70924317836761475	0.65525490045547485	0.89983111619949341	0.8148464560508728
p273	seedvc	3	mic1	B	runtime/clones/seedvc__mic1__seedB/p273_t3.wav	ec0d655096c7a4129c161a9aeb5dad3fd11f6db72f333a52561c82b21cf33ab5	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	0.52103990316390991	0.68778842687606812	0.89937388896942139	0.85119986534118652	0.52649611234664917	0.71506726741790771	0.89166337251663208	0.81919652223587036
p273	seedvc	3	mic2	A	runtime/clones/seedvc__mic2__seedA/p273_t3.wav	04b43aba6d006e3bd194f8cd8fac8568a5212b301ffdb0490fc82949fbb93d4a	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	0.69883894920349121	0.64657288789749146	0.91599476337432861	0.83497786521911621	0.71252822875976562	0.63136512041091919	0.9199797511100769	0.85976189374923706
p273	seedvc	3	mic2	B	runtime/clones/seedvc__mic2__seedB/p273_t3.wav	367ffc378623321f55178a20d0901ff187393cf341b42cf47a8a9593ad5621a8	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic1.flac	0cbb057e096194f12719fe335ed164994d74c0d391f382f7cbf8b98fad8e6a7c	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic1.flac	e52b78f9cf0c9ecd16560da7316db450cb36002c75f98f909d45494fa2ab8e43	inputs/vctk/wav48_silence_trimmed/p273/p273_112_mic2.flac	bc092c75ed0ba0f81ec1a6ab7ff313319669b80bf112eb75eba666662874b444	inputs/vctk/wav48_silence_trimmed/p273/p273_350_mic2.flac	abe01c09ffe34aa43d6372bc2ff34000c14f672b92087a9dc27414b4d47ed818	0.54705220460891724	0.69923591613769531	0.88814836740493774	0.81691503524780273	0.55497556924819946	0.71759450435638428	0.89814281463623047	0.85149174928665161
p274	f5	0	mic1	A	runtime/clones/f5__mic1__seedA/p274_t0.wav	0125ba959b68c1b1e3f1832ff9aa9366a1e453136c1ff8f6561d8e19dc9587b0	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.7170221209526062	0.56011515855789185	0.96328246593475342	0.92765390872955322	0.76999580860137939	0.65403741598129272	0.9723961353302002	0.93587517738342285
p274	f5	0	mic1	B	runtime/clones/f5__mic1__seedB/p274_t0.wav	5c5e2add4b5c0d76ce76a6e6fc85c30e4e5ca8860bca4f9ac43f31d33088ea30	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.58911305665969849	0.68050312995910645	0.9584580659866333	0.96632647514343262	0.64251893758773804	0.75633251667022705	0.96482092142105103	0.97140496969223022
p274	f5	0	mic2	A	runtime/clones/f5__mic2__seedA/p274_t0.wav	de2e376f3dfa7f663d94d4b9f85be1941a38022379f63a6fcf74490c4724c0a9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.81848186254501343	0.62770313024520874	0.97417813539505005	0.94780224561691284	0.82425892353057861	0.56900250911712646	0.97597819566726685	0.94272875785827637
p274	f5	0	mic2	B	runtime/clones/f5__mic2__seedB/p274_t0.wav	e828c1ca84912c8949909bde64eed295cbdb233a9ee75fc97ccdbe2088a9610e	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.61149799823760986	0.71133649349212646	0.96806854009628296	0.95738112926483154	0.62327104806900024	0.76272404193878174	0.96304470300674438	0.95646673440933228
p274	f5	1	mic1	A	runtime/clones/f5__mic1__seedA/p274_t1.wav	9f50bd9c7c2056183376a3926fa736c180b83a77d37867010a3e96501b3bd699	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.76037418842315674	0.52584964036941528	0.96202903985977173	0.93808197975158691	0.82458800077438354	0.67084962129592896	0.97299802303314209	0.95080673694610596
p274	f5	1	mic1	B	runtime/clones/f5__mic1__seedB/p274_t1.wav	716df022aa584d682a8cf947931f77be4aa79228c6bacab4c124f347743a665c	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.55241549015045166	0.62848126888275146	0.90227729082107544	0.89847832918167114	0.60305553674697876	0.70573687553405762	0.90676522254943848	0.90893834829330444
p274	f5	1	mic2	A	runtime/clones/f5__mic2__seedA/p274_t1.wav	434492a47f40f79c03a4794d3e15ad72a38d8d107620c848c32a078129a9de0e	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.81083166599273682	0.61686587333679199	0.9681694507598877	0.9505193829536438	0.79424303770065308	0.55402743816375732	0.96868389844894409	0.94479215145111084
p274	f5	1	mic2	B	runtime/clones/f5__mic2__seedB/p274_t1.wav	10b8c4cef3543bb8a08bbfa64be746f145b1d4c016625ed5d9f5c803e0843bb7	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.54306924343109131	0.6859123706817627	0.94728696346282959	0.94594705104827881	0.53266507387161255	0.71238648891448975	0.93962335586547852	0.94385868310928345
p274	f5	2	mic1	A	runtime/clones/f5__mic1__seedA/p274_t2.wav	2f0c66914eb3f5bdfaa8e1f84a4a6f8adad7f20faae6c1cad20b7d03d22ac487	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.72816824913024902	0.54036259651184082	0.96676737070083618	0.92882251739501953	0.79458779096603394	0.68222510814666748	0.97573637962341309	0.93746411800384521
p274	f5	2	mic1	B	runtime/clones/f5__mic1__seedB/p274_t2.wav	fae99f3e568a49625d7a6a64b289833970b353f505bbdb01360122c2bbda211a	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.57986754179000854	0.62181830406188965	0.95021146535873413	0.95776271820068359	0.64613074064254761	0.72445094585418701	0.9532618522644043	0.96301901340484619
p274	f5	2	mic2	A	runtime/clones/f5__mic2__seedA/p274_t2.wav	3b9d1c675b5669fcb261fb8017b065b7f55a42b31c5831a94f29639fb0291602	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.78790187835693359	0.66818886995315552	0.97133761644363403	0.92420774698257446	0.77706450223922729	0.59531295299530029	0.96707379817962646	0.91996264457702637
p274	f5	2	mic2	B	runtime/clones/f5__mic2__seedB/p274_t2.wav	cec6e7c50c997e40fb798d77a6000944656cf1982f91e1b1123be297f27add4e	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.61004889011383057	0.69790327548980713	0.95928764343261719	0.95490968227386475	0.60360246896743774	0.71530348062515259	0.95346605777740479	0.95804035663604736
p274	f5	3	mic1	A	runtime/clones/f5__mic1__seedA/p274_t3.wav	6e75211fcac91ece1d945994ee60379e9636df7402d8ae2808ccd3f9fb11b924	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.75871580839157104	0.55392003059387207	0.96136939525604248	0.93723201751708984	0.82121992111206055	0.69472092390060425	0.97453099489212036	0.94663310050964355
p274	f5	3	mic1	B	runtime/clones/f5__mic1__seedB/p274_t3.wav	61b7be6333b17d2e84ca8a588cd2ef31f610dd5effa01685227bd4607c04e097	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.55324739217758179	0.67962425947189331	0.92936420440673828	0.93408030271530151	0.60278403759002686	0.76439553499221802	0.9410671591758728	0.9403197169303894
p274	f5	3	mic2	A	runtime/clones/f5__mic2__seedA/p274_t3.wav	ab7724ef1be930dab2b7863c48cbd979e418241a3f4bad6f7d4d696641f7f648	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.83564728498458862	0.67437547445297241	0.9769597053527832	0.93371278047561646	0.83532559871673584	0.59915828704833984	0.96926236152648926	0.92688131332397461
p274	f5	3	mic2	B	runtime/clones/f5__mic2__seedB/p274_t3.wav	ce046117bb2051ccdbe8497fa73066dfb65d8b7752187244aba7240872da5de8	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.52003186941146851	0.71068567037582397	0.94450181722640991	0.94103622436523438	0.54235893487930298	0.78056401014328003	0.93284213542938232	0.93913322687149048
p274	xtts	0	mic1	A	runtime/clones/xtts__mic1__seedA/p274_t0.wav	fd32f815faf0f24cf7f2f1a5c1666aa0643bab6be9d21b00611ea339f14efccf	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.62734150886535645	0.54194450378417969	0.95366454124450684	0.96934390068054199	0.66048282384872437	0.59594941139221191	0.95219933986663818	0.96990448236465454
p274	xtts	0	mic1	B	runtime/clones/xtts__mic1__seedB/p274_t0.wav	edeca5aa2e3bd4e8c947d7ce000c6ec69c190c09d72aea42f4aec869c086788d	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	0.49680629372596741	0.62990796566009521	0.94763529300689697	0.96938091516494751	0.54615145921707153	0.67753499746322632	0.94713860750198364	0.97237932682037354
p274	xtts	0	mic2	A	runtime/clones/xtts__mic2__seedA/p274_t0.wav	a7a938ef663968824912f29a8c1b69901af5594b136218d5a870ec1eabd78479	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic1.flac	2e1fc60b2662ad7fb707e7b546e9f57edbd5fb182a7130a38d84a5e0500f382f	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic1.flac	c9ec76abf9df53d9c09c949a51e41e9da7adf42fb5eb491b35820edfa059f872	inputs/vctk/wav48_silence_trimmed/p274/p274_056_mic2.flac	f32f520ba75ff2ba37d52a98d8c1330c06492262660fc49d90a166ef812031be	inputs/vctk/wav48_silence_trimmed/p274/p274_360_mic2.flac	a9eff505b817683535bad17ef890581be7a2119778166a6364050dafa03755f9	0.65052175521850586	0.56229722499847412	0.96224981546401978	0.96357637643814087	0.62728661298751831	0.5270962119102478	0.96552270650863647	0.96195322275161743
